#stno,yyyymmdd,TX01,WD01,WD02,SS02,GR01
467420.0,20051014.0,26.4,3.5,10.0,65.8,14.49
467420.0,20051015.0,25.4,3.9,10.0,81.5,14.95
467420.0,20051016.0,24.7,2.9,350.0,45.2,10.92
467420.0,20051017.0,25.1,2.6,10.0,65.3,13.63
467420.0,20051018.0,25.1,1.9,350.0,60.2,11.93
467420.0,20051019.0,25.6,2.0,350.0,48.0,10.03
467420.0,20051020.0,25.3,2.2,350.0,91.0,15.35
467420.0,20051021.0,25.7,2.5,350.0,85.9,14.45
467420.0,20051022.0,24.1,3.3,10.0,43.0,10.81
467420.0,20051023.0,22.6,3.5,350.0,80.1,14.7
467420.0,20051024.0,23.1,3.0,10.0,80.2,14.51
467420.0,20051025.0,24.5,1.6,10.0,88.3,14.9
467420.0,20051026.0,24.9,3.2,350.0,82.3,14.58
467420.0,20051027.0,25.5,2.2,10.0,84.2,14.03
467420.0,20051028.0,26.1,2.4,360.0,56.8,11.68
467420.0,20051029.0,25.3,3.4,360.0,86.2,13.77
467420.0,20051030.0,21.9,4.5,10.0,0.0,5.99
467420.0,20051031.0,21.9,2.2,360.0,0.9,7.95
467420.0,20051101.0,23.7,2.0,360.0,87.6,14.63
467420.0,20051102.0,25.5,1.7,300.0,87.7,15.16
467420.0,20051103.0,25.2,1.4,10.0,57.4,10.28
467420.0,20051104.0,25.2,1.5,310.0,41.3,8.65
467420.0,20051105.0,25.3,1.6,360.0,72.0,13.52
467420.0,20051106.0,26.3,1.6,350.0,82.9,12.98
467420.0,20051107.0,26.7,2.1,320.0,67.7,11.17
467420.0,20051108.0,26.1,3.0,10.0,68.7,13.36
467420.0,20051109.0,26.5,1.8,330.0,76.9,12.37
467420.0,20051110.0,26.6,1.7,300.0,60.7,10.01
467420.0,20051111.0,26.5,2.3,10.0,88.0,13.8
467420.0,20051112.0,26.6,2.1,10.0,27.3,7.63
467420.0,20051113.0,26.5,2.3,10.0,30.9,9.36
467420.0,20051114.0,26.1,2.6,10.0,59.2,11.93
467420.0,20051115.0,24.1,4.0,10.0,73.9,13.03
467420.0,20051116.0,22.5,3.8,10.0,74.9,12.77
467420.0,20051117.0,22.2,2.3,350.0,65.9,12.89
467420.0,20051118.0,21.6,2.5,360.0,60.5,10.09
467420.0,20051119.0,20.8,3.3,360.0,57.8,10.34
467420.0,20051120.0,19.5,2.9,20.0,0.0,4.04
467420.0,20051121.0,18.7,2.7,10.0,0.9,5.49
467420.0,20051122.0,20.2,2.4,360.0,17.5,7.93
467420.0,20051123.0,21.8,3.7,10.0,87.6,13.65
467420.0,20051124.0,21.3,3.2,10.0,67.4,12.17
467420.0,20051125.0,21.4,2.7,10.0,89.6,12.56
467420.0,20051126.0,21.7,2.6,10.0,89.7,12.27
467420.0,20051127.0,22.3,2.3,10.0,89.8,13.03
467420.0,20051128.0,24.0,4.2,10.0,87.1,13.48
467420.0,20051129.0,21.3,3.9,10.0,91.8,12.07
467420.0,20051130.0,20.2,2.5,360.0,81.7,11.08
467420.0,20051201.0,22.4,2.7,10.0,84.5,12.58
467420.0,20051202.0,21.8,3.2,360.0,89.3,13.23
467420.0,20051203.0,22.3,3.5,360.0,65.1,12.49
467420.0,20051204.0,19.5,6.5,10.0,64.3,12.03
467420.0,20051205.0,15.9,4.6,360.0,26.1,7.04
467420.0,20051206.0,14.4,4.3,10.0,4.7,5.25
467420.0,20051207.0,16.8,3.2,10.0,42.0,7.93
467420.0,20051208.0,17.9,3.6,10.0,46.7,10.01
467420.0,20051209.0,19.6,3.3,10.0,85.0,11.9
467420.0,20051210.0,20.7,3.1,10.0,78.5,11.87
467420.0,20051211.0,20.7,5.6,10.0,48.6,10.46
467420.0,20051212.0,16.5,5.5,10.0,0.0,3.17
467420.0,20051213.0,16.1,4.1,10.0,1.9,6.47
467420.0,20051214.0,14.6,5.7,10.0,0.0,3.91
467420.0,20051215.0,14.2,5.6,10.0,30.0,7.96
467420.0,20051216.0,15.1,2.7,360.0,89.9,11.83
467420.0,20051217.0,14.2,4.7,10.0,81.5,10.97
467420.0,20051218.0,14.2,3.0,10.0,82.4,11.21
467420.0,20051219.0,16.5,1.9,340.0,89.9,12.1
467420.0,20051220.0,18.5,3.8,360.0,72.1,11.13
467420.0,20051221.0,16.1,8.0,10.0,1.9,5.75
467420.0,20051222.0,12.2,6.6,10.0,90.9,11.98
467420.0,20051223.0,13.3,1.6,40.0,93.7,12.1
467420.0,20051224.0,16.1,1.9,360.0,93.7,12.52
467420.0,20051225.0,18.0,2.6,360.0,58.1,9.3
467420.0,20051226.0,18.0,3.2,360.0,89.0,11.28
467420.0,20051227.0,18.0,2.7,350.0,64.6,10.07
467420.0,20051228.0,17.5,2.7,10.0,0.0,3.36
467420.0,20051229.0,17.8,4.1,10.0,0.0,1.93
467420.0,20051230.0,18.8,2.9,10.0,0.0,2.92
467420.0,20051231.0,19.4,4.4,360.0,55.1,9.65
467420.0,20060101.0,19.9,3.5,10.0,88.8,13.65
467420.0,20060102.0,18.3,3.3,10.0,64.4,10.84
467420.0,20060103.0,18.2,2.0,340.0,89.6,12.32
467420.0,20060104.0,19.3,2.1,20.0,58.8,10.55
467420.0,20060105.0,17.7,5.0,360.0,74.6,12.39
467420.0,20060106.0,12.8,6.3,10.0,0.0,4.11
467420.0,20060107.0,11.0,5.3,10.0,3.7,4.56
467420.0,20060108.0,13.8,2.5,360.0,28.8,6.96
467420.0,20060109.0,16.5,4.2,10.0,73.4,13.81
467420.0,20060110.0,17.7,2.5,360.0,57.6,11.48
467420.0,20060111.0,17.7,2.5,350.0,29.7,8.74
467420.0,20060112.0,20.1,2.3,360.0,52.8,10.34
467420.0,20060113.0,19.1,2.4,340.0,62.1,10.65
467420.0,20060114.0,19.8,1.7,350.0,72.2,12.26
467420.0,20060115.0,20.7,3.4,10.0,80.4,13.01
467420.0,20060116.0,20.7,2.4,10.0,43.4,7.83
467420.0,20060117.0,20.2,2.7,10.0,47.0,9.55
467420.0,20060118.0,20.1,2.3,340.0,59.9,10.62
467420.0,20060119.0,20.3,2.3,10.0,45.1,9.36
467420.0,20060120.0,19.2,3.6,360.0,57.9,11.2
467420.0,20060121.0,17.3,4.5,10.0,23.0,6.91
467420.0,20060122.0,14.4,4.5,10.0,0.0,2.79
467420.0,20060123.0,15.5,4.5,10.0,26.6,8.12
467420.0,20060124.0,17.2,3.8,10.0,55.8,10.26
467420.0,20060125.0,17.3,5.2,10.0,63.9,12.16
467420.0,20060126.0,16.9,5.5,10.0,59.3,12.29
467420.0,20060127.0,16.5,4.0,10.0,6.4,6.51
467420.0,20060128.0,17.5,4.0,10.0,10.0,7.75
467420.0,20060129.0,19.4,3.9,10.0,49.0,11.44
467420.0,20060130.0,18.8,3.7,360.0,58.0,12.17
467420.0,20060131.0,18.9,3.7,360.0,60.7,14.01
467420.0,20060201.0,18.9,4.1,10.0,76.9,14.68
467420.0,20060202.0,18.5,2.7,10.0,89.4,14.98
467420.0,20060203.0,17.2,4.2,360.0,51.4,11.24
467420.0,20060204.0,15.8,4.5,360.0,62.1,13.04
467420.0,20060205.0,15.9,2.9,360.0,89.9,15.45
467420.0,20060206.0,18.4,3.2,350.0,87.0,15.72
467420.0,20060207.0,18.2,4.0,10.0,87.8,15.3
467420.0,20060208.0,17.5,3.2,10.0,87.6,14.79
467420.0,20060209.0,15.8,2.8,360.0,73.2,14.02
467420.0,20060210.0,16.1,2.9,10.0,84.7,14.32
467420.0,20060211.0,18.1,3.1,20.0,89.0,15.09
467420.0,20060212.0,18.6,3.4,10.0,35.5,10.41
467420.0,20060213.0,19.9,2.8,360.0,47.0,11.67
467420.0,20060214.0,21.9,1.7,10.0,20.4,8.63
467420.0,20060215.0,24.9,2.9,210.0,34.5,10.32
467420.0,20060216.0,24.2,3.3,10.0,77.6,16.33
467420.0,20060217.0,17.6,4.8,10.0,29.9,11.17
467420.0,20060218.0,17.3,4.4,10.0,0.9,5.94
467420.0,20060219.0,18.6,5.5,10.0,25.4,9.16
467420.0,20060220.0,18.9,4.1,10.0,72.7,15.54
467420.0,20060221.0,19.8,3.2,10.0,54.2,12.94
467420.0,20060222.0,22.3,3.7,360.0,77.7,16.11
467420.0,20060223.0,19.5,4.6,10.0,31.4,11.47
467420.0,20060224.0,19.4,4.7,10.0,40.0,11.99
467420.0,20060225.0,19.9,3.0,10.0,29.5,11.4
467420.0,20060226.0,20.7,4.7,10.0,82.3,16.87
467420.0,20060227.0,18.7,4.1,360.0,32.0,10.19
467420.0,20060228.0,17.7,4.8,10.0,19.0,8.78
467420.0,20060301.0,12.3,6.9,10.0,0.0,3.3
467420.0,20060302.0,13.2,2.5,360.0,6.9,6.14
467420.0,20060303.0,16.4,3.3,10.0,49.8,12.67
467420.0,20060304.0,18.7,2.5,20.0,63.4,16.28
467420.0,20060305.0,20.3,2.1,10.0,73.5,15.24
467420.0,20060306.0,22.2,2.1,10.0,87.9,15.84
467420.0,20060307.0,22.0,2.5,10.0,26.4,10.19
467420.0,20060308.0,21.7,3.2,20.0,64.6,14.42
467420.0,20060309.0,22.6,3.8,360.0,89.9,16.85
467420.0,20060310.0,23.0,2.3,350.0,87.2,17.11
467420.0,20060311.0,23.1,1.8,20.0,90.4,17.36
467420.0,20060312.0,21.3,4.3,10.0,87.7,16.76
467420.0,20060313.0,13.6,5.0,10.0,0.0,3.12
467420.0,20060314.0,15.9,4.1,10.0,42.0,12.43
467420.0,20060315.0,19.8,2.3,20.0,82.2,15.82
467420.0,20060316.0,23.4,2.5,330.0,87.1,17.37
467420.0,20060317.0,24.2,1.9,250.0,91.9,18.84
467420.0,20060318.0,25.7,2.2,350.0,78.4,17.74
467420.0,20060319.0,23.9,3.2,350.0,64.1,14.82
467420.0,20060320.0,20.6,2.0,10.0,0.0,2.32
467420.0,20060321.0,22.9,1.8,10.0,17.4,7.78
467420.0,20060322.0,23.8,2.4,310.0,56.3,11.65
467420.0,20060323.0,22.2,2.9,360.0,22.3,6.92
467420.0,20060324.0,18.5,3.5,10.0,3.3,3.64
467420.0,20060325.0,21.0,3.4,10.0,59.3,15.25
467420.0,20060326.0,20.1,3.2,10.0,5.8,2.52
467420.0,20060327.0,19.9,2.4,10.0,3.3,3.82
467420.0,20060328.0,21.0,3.8,10.0,61.4,15.64
467420.0,20060329.0,20.9,2.7,350.0,84.1,17.76
467420.0,20060330.0,22.1,1.6,310.0,88.9,19.56
467420.0,20060331.0,22.8,1.9,320.0,55.3,14.07
467420.0,20060401.0,25.9,2.7,170.0,34.9,12.58
467420.0,20060402.0,26.6,2.0,330.0,64.9,16.73
467420.0,20060403.0,26.8,1.7,320.0,64.7,16.13
467420.0,20060404.0,27.4,3.7,170.0,89.7,20.66
467420.0,20060405.0,27.2,2.6,260.0,82.3,20.96
467420.0,20060406.0,25.3,3.0,10.0,62.0,15.46
467420.0,20060407.0,24.4,3.2,360.0,84.4,18.51
467420.0,20060408.0,25.0,1.8,300.0,34.5,11.69
467420.0,20060409.0,26.9,3.8,200.0,25.6,12.62
467420.0,20060410.0,27.1,4.2,190.0,8.0,7.42
467420.0,20060411.0,27.8,2.8,230.0,72.6,18.68
467420.0,20060412.0,28.3,3.0,180.0,91.6,22.04
467420.0,20060413.0,24.1,2.9,160.0,4.0,3.48
467420.0,20060414.0,21.7,2.8,350.0,0.0,4.96
467420.0,20060415.0,19.8,3.3,360.0,0.8,4.08
467420.0,20060416.0,17.4,2.5,10.0,0.0,0.81
467420.0,20060417.0,21.4,1.3,350.0,3.2,7.45
467420.0,20060418.0,23.9,2.2,20.0,48.9,15.38
467420.0,20060419.0,25.5,2.4,350.0,88.9,20.7
467420.0,20060420.0,25.2,2.7,350.0,75.4,20.06
467420.0,20060421.0,25.1,1.8,340.0,67.4,16.72
467420.0,20060422.0,27.2,2.2,240.0,78.3,20.71
467420.0,20060423.0,27.2,2.0,260.0,71.9,18.24
467420.0,20060424.0,25.4,1.6,340.0,0.8,5.38
467420.0,20060425.0,26.1,1.7,330.0,70.9,17.1
467420.0,20060426.0,27.0,2.1,260.0,31.9,14.41
467420.0,20060427.0,26.8,2.0,240.0,23.3,11.4
467420.0,20060428.0,23.5,1.7,160.0,0.0,2.16
467420.0,20060429.0,23.4,1.9,10.0,0.0,2.72
467420.0,20060430.0,26.2,2.4,200.0,20.1,11.44
467420.0,20060501.0,28.0,2.5,220.0,88.0,22.39
467420.0,20060502.0,27.3,2.7,110.0,23.9,11.16
467420.0,20060503.0,26.6,1.7,210.0,4.6,7.56
467420.0,20060504.0,25.6,1.0,350.0,0.0,5.16
467420.0,20060505.0,-9997.0,1.8,180.0,56.8,16.33
467420.0,20060506.0,28.2,2.9,150.0,52.9,16.18
467420.0,20060507.0,28.3,1.8,290.0,62.0,17.89
467420.0,20060508.0,27.7,1.9,50.0,74.2,17.65
467420.0,20060509.0,28.2,1.7,110.0,77.1,18.89
467420.0,20060510.0,28.4,2.2,140.0,83.1,20.83
467420.0,20060511.0,27.8,4.0,10.0,51.0,16.43
467420.0,20060512.0,27.4,2.6,10.0,84.4,22.04
467420.0,20060513.0,27.0,3.8,10.0,75.2,18.91
467420.0,20060514.0,24.7,4.7,10.0,62.2,19.45
467420.0,20060515.0,24.8,3.6,10.0,6.1,9.4
467420.0,20060516.0,25.0,3.8,10.0,13.6,11.39
467420.0,20060517.0,27.2,5.6,160.0,47.6,15.06
467420.0,20060518.0,26.3,7.4,180.0,16.6,9.31
467420.0,20060519.0,26.9,2.0,310.0,83.7,22.73
467420.0,20060520.0,27.0,2.3,350.0,70.8,20.79
467420.0,20060521.0,27.6,1.3,350.0,24.8,11.59
467420.0,20060522.0,28.4,2.2,120.0,41.4,14.77
467420.0,20060523.0,27.9,1.9,310.0,38.3,14.14
467420.0,20060524.0,27.6,2.3,350.0,50.3,17.42
467420.0,20060525.0,28.3,2.0,300.0,65.2,17.94
467420.0,20060526.0,28.8,2.4,260.0,86.2,24.86
467420.0,20060527.0,28.3,2.4,260.0,51.6,17.38
467420.0,20060528.0,27.7,1.9,170.0,13.5,10.81
467420.0,20060529.0,23.3,2.2,20.0,0.0,2.7
467420.0,20060530.0,24.7,1.9,140.0,6.0,6.81
467420.0,20060531.0,27.8,3.1,150.0,46.3,18.33
467420.0,20060601.0,27.5,2.7,150.0,32.1,14.73
467420.0,20060602.0,26.1,1.7,150.0,3.7,6.63
467420.0,20060603.0,25.3,2.2,150.0,1.5,5.4
467420.0,20060604.0,27.5,2.6,180.0,25.3,13.12
467420.0,20060605.0,28.0,2.7,230.0,40.2,12.98
467420.0,20060606.0,28.2,3.0,140.0,15.6,11.68
467420.0,20060607.0,28.6,3.4,210.0,0.0,7.34
467420.0,20060608.0,28.5,5.2,230.0,4.5,8.81
467420.0,20060609.0,26.5,5.6,220.0,0.0,0.01
467420.0,20060610.0,23.8,2.9,170.0,0.0,0.04
467420.0,20060611.0,24.2,2.6,160.0,0.0,4.76
467420.0,20060612.0,25.5,2.2,150.0,0.0,1.27
467420.0,20060613.0,27.3,3.0,170.0,0.0,8.65
467420.0,20060614.0,28.5,2.5,250.0,60.8,20.5
467420.0,20060615.0,28.8,2.3,250.0,65.2,19.72
467420.0,20060616.0,29.1,3.0,150.0,68.1,18.93
467420.0,20060617.0,29.6,2.4,260.0,82.9,22.58
467420.0,20060618.0,29.5,2.0,270.0,67.4,20.09
467420.0,20060619.0,26.4,1.5,140.0,16.3,6.35
467420.0,20060620.0,27.7,2.0,360.0,62.2,20.25
467420.0,20060621.0,28.4,1.6,10.0,55.5,20.05
467420.0,20060622.0,29.2,2.2,110.0,65.1,20.72
467420.0,20060623.0,29.6,2.4,250.0,75.5,20.99
467420.0,20060624.0,30.1,2.7,240.0,64.4,20.9
467420.0,20060625.0,30.2,2.8,210.0,77.0,21.55
467420.0,20060626.0,30.1,2.6,20.0,77.0,22.09
467420.0,20060627.0,29.9,2.8,10.0,66.7,21.57
467420.0,20060628.0,30.3,2.2,30.0,63.0,17.44
467420.0,20060629.0,30.7,2.6,20.0,59.3,18.72
467420.0,20060630.0,30.4,2.2,10.0,53.4,17.03
467420.0,20060701.0,30.3,2.1,310.0,60.1,17.5
467420.0,20060702.0,30.2,2.7,210.0,57.1,16.97
467420.0,20060703.0,30.7,3.5,250.0,74.2,22.55
467420.0,20060704.0,30.6,2.9,240.0,75.0,21.7
467420.0,20060705.0,30.8,2.6,250.0,75.0,20.99
467420.0,20060706.0,30.9,2.7,250.0,70.6,22.49
467420.0,20060707.0,29.8,2.0,150.0,43.1,13.14
467420.0,20060708.0,27.2,2.1,100.0,2.2,2.9
467420.0,20060709.0,28.1,3.7,260.0,0.0,3.91
467420.0,20060710.0,29.2,2.5,140.0,20.1,13.41
467420.0,20060711.0,29.5,1.9,110.0,44.0,14.43
467420.0,20060712.0,29.2,5.5,360.0,10.4,8.07
467420.0,20060713.0,27.2,9.4,340.0,2.2,5.01
467420.0,20060714.0,25.6,6.4,270.0,0.0,0.0
467420.0,20060715.0,26.8,7.3,160.0,0.0,11.87
467420.0,20060716.0,25.4,5.0,140.0,2.2,7.84
467420.0,20060717.0,27.9,3.9,180.0,27.0,0.0
467420.0,20060718.0,28.2,2.1,240.0,57.7,-9997.0
467420.0,20060719.0,28.7,2.0,260.0,71.3,4.48
467420.0,20060720.0,29.6,2.3,250.0,64.6,8.89
467420.0,20060721.0,30.3,2.4,210.0,78.2,-9997.0
467420.0,20060722.0,30.1,2.4,240.0,66.2,5.02
467420.0,20060723.0,30.0,1.9,310.0,58.0,4.77
467420.0,20060724.0,29.5,4.2,350.0,32.4,-9997.0
467420.0,20060725.0,26.6,7.5,190.0,0.0,0.07
467420.0,20060726.0,26.0,5.4,150.0,0.0,0.0
467420.0,20060727.0,27.3,5.6,170.0,18.2,11.85
467420.0,20060728.0,28.3,2.3,40.0,62.9,24.31
467420.0,20060729.0,28.7,1.8,290.0,61.4,20.21
467420.0,20060730.0,29.3,1.7,280.0,47.1,18.7
467420.0,20060731.0,29.6,1.8,280.0,88.9,27.53
467420.0,20060801.0,29.6,2.1,340.0,64.7,21.27
467420.0,20060802.0,29.1,2.6,50.0,61.7,22.52
467420.0,20060803.0,27.3,2.6,10.0,51.9,19.91
467420.0,20060804.0,26.8,2.1,50.0,29.8,14.2
467420.0,20060805.0,27.5,1.7,110.0,60.4,20.13
467420.0,20060806.0,28.4,1.7,300.0,70.5,22.47
467420.0,20060807.0,28.7,2.3,320.0,75.9,21.88
467420.0,20060808.0,29.2,2.4,330.0,56.8,19.68
467420.0,20060809.0,27.8,2.7,360.0,1.5,9.34
467420.0,20060810.0,28.8,2.2,240.0,15.4,9.74
467420.0,20060811.0,29.8,3.4,350.0,75.6,22.73
467420.0,20060812.0,29.9,1.7,310.0,85.0,23.66
467420.0,20060813.0,30.0,2.2,260.0,75.1,22.86
467420.0,20060814.0,29.9,2.1,300.0,55.8,19.4
467420.0,20060815.0,29.9,1.6,300.0,71.4,20.36
467420.0,20060816.0,30.3,2.3,260.0,87.8,25.06
467420.0,20060817.0,29.9,2.4,250.0,60.7,19.86
467420.0,20060818.0,27.3,2.1,140.0,3.9,3.94
467420.0,20060819.0,27.5,2.6,210.0,34.4,14.63
467420.0,20060820.0,28.3,2.0,110.0,36.8,15.74
467420.0,20060821.0,28.7,1.4,90.0,50.2,16.05
467420.0,20060822.0,29.0,2.3,180.0,64.4,18.96
467420.0,20060823.0,28.7,2.1,150.0,4.7,8.78
467420.0,20060824.0,29.2,2.4,280.0,59.9,20.73
467420.0,20060825.0,29.4,2.1,230.0,60.7,19.75
467420.0,20060826.0,28.2,1.6,100.0,24.5,9.65
467420.0,20060827.0,28.0,1.8,140.0,38.0,13.64
467420.0,20060828.0,29.4,1.9,10.0,71.4,23.27
467420.0,20060829.0,29.9,2.2,300.0,77.0,21.57
467420.0,20060830.0,29.9,2.0,300.0,88.3,24.93
467420.0,20060831.0,29.3,2.3,250.0,53.4,19.05
467420.0,20060901.0,28.8,2.5,150.0,37.5,13.88
467420.0,20060902.0,28.9,2.3,140.0,50.4,16.34
467420.0,20060903.0,28.7,2.8,140.0,43.3,16.21
467420.0,20060904.0,29.2,3.1,150.0,70.6,22.19
467420.0,20060905.0,28.1,2.4,240.0,24.1,11.72
467420.0,20060906.0,27.0,2.1,150.0,17.7,7.8
467420.0,20060907.0,27.5,2.3,120.0,29.9,13.05
467420.0,20060908.0,27.5,2.3,240.0,39.6,13.11
467420.0,20060909.0,27.3,1.5,150.0,32.4,11.2
467420.0,20060910.0,26.9,2.1,10.0,30.0,11.64
467420.0,20060911.0,26.8,1.8,170.0,4.9,7.88
467420.0,20060912.0,27.9,1.7,60.0,46.4,14.94
467420.0,20060913.0,28.6,2.5,10.0,85.7,23.89
467420.0,20060914.0,28.2,2.6,10.0,49.9,16.74
467420.0,20060915.0,27.6,4.2,340.0,33.6,14.42
467420.0,20060916.0,27.8,5.8,350.0,49.2,14.55
467420.0,20060917.0,27.3,2.5,10.0,58.4,18.42
467420.0,20060918.0,26.8,3.5,10.0,89.0,23.61
467420.0,20060919.0,27.1,2.0,30.0,65.2,19.1
467420.0,20060920.0,26.8,1.9,10.0,5.8,9.44
467420.0,20060921.0,27.1,2.0,350.0,20.7,12.6
467420.0,20060922.0,27.4,1.9,350.0,83.0,20.21
467420.0,20060923.0,27.8,1.5,310.0,38.3,14.48
467420.0,20060924.0,27.6,2.1,350.0,58.3,14.88
467420.0,20060925.0,27.7,1.7,250.0,79.3,19.76
467420.0,20060926.0,27.4,1.6,240.0,76.1,19.08
467420.0,20060927.0,27.2,1.9,350.0,79.6,17.37
467420.0,20060928.0,27.5,1.8,10.0,85.6,19.18
467420.0,20060929.0,28.0,1.8,310.0,86.6,17.56
467420.0,20060930.0,28.3,1.7,350.0,67.4,12.49
467420.0,20061001.0,27.8,1.9,310.0,32.9,8.72
467420.0,20061002.0,28.1,2.2,360.0,71.1,14.39
467420.0,20061003.0,27.6,2.5,360.0,79.7,15.08
467420.0,20061004.0,26.1,4.3,10.0,69.6,17.96
467420.0,20061005.0,24.8,4.2,10.0,81.7,19.12
467420.0,20061006.0,25.7,2.5,10.0,79.3,16.84
467420.0,20061007.0,25.5,1.9,350.0,42.7,11.03
467420.0,20061008.0,26.0,1.8,340.0,70.2,14.71
467420.0,20061009.0,26.3,1.9,210.0,85.7,17.99
467420.0,20061010.0,27.3,1.4,240.0,85.9,17.75
467420.0,20061011.0,27.3,1.9,360.0,55.9,11.73
467420.0,20061012.0,27.6,1.7,260.0,86.2,18.13
467420.0,20061013.0,27.1,2.0,300.0,10.4,5.22
467420.0,20061014.0,27.0,2.1,10.0,58.0,12.46
467420.0,20061015.0,26.8,1.5,10.0,35.5,10.17
467420.0,20061016.0,27.2,2.1,260.0,79.9,15.97
467420.0,20061017.0,27.1,1.6,320.0,74.8,14.95
467420.0,20061018.0,27.0,1.7,240.0,87.2,17.55
467420.0,20061019.0,27.1,1.6,250.0,73.4,15.38
467420.0,20061020.0,27.1,1.8,280.0,71.8,15.43
467420.0,20061021.0,27.3,2.0,230.0,82.4,16.77
467420.0,20061022.0,27.1,1.8,320.0,33.4,10.04
467420.0,20061023.0,27.2,2.0,320.0,81.8,16.36
467420.0,20061024.0,26.9,2.4,10.0,32.6,11.72
467420.0,20061025.0,25.4,2.8,10.0,44.1,12.11
467420.0,20061026.0,26.6,1.7,10.0,61.0,14.35
467420.0,20061027.0,27.0,1.8,10.0,81.5,15.04
467420.0,20061028.0,26.9,1.9,140.0,78.1,14.58
467420.0,20061029.0,26.6,2.1,360.0,87.1,16.12
467420.0,20061030.0,25.9,2.5,10.0,46.3,11.38
467420.0,20061031.0,24.1,2.9,10.0,23.2,7.73
467420.0,20061101.0,22.9,4.1,10.0,2.7,5.5
467420.0,20061102.0,22.7,3.8,10.0,4.5,7.58
467420.0,20061103.0,22.9,3.3,10.0,23.3,11.2
467420.0,20061104.0,23.7,2.4,360.0,48.5,12.78
467420.0,20061105.0,25.2,1.8,350.0,60.3,13.91
467420.0,20061106.0,25.2,2.3,360.0,55.9,12.99
467420.0,20061107.0,23.8,2.4,20.0,74.0,15.46
467420.0,20061108.0,24.1,1.8,20.0,90.4,16.47
467420.0,20061109.0,24.2,1.8,320.0,89.6,15.96
467420.0,20061110.0,24.3,1.9,20.0,82.5,14.98
467420.0,20061111.0,24.2,3.1,10.0,77.2,14.37
467420.0,20061112.0,23.5,2.1,20.0,84.5,14.77
467420.0,20061113.0,24.1,1.6,350.0,22.8,9.67
467420.0,20061114.0,23.0,3.4,20.0,2.7,5.15
467420.0,20061115.0,22.3,3.5,10.0,38.3,12.12
467420.0,20061116.0,24.4,3.3,10.0,48.4,13.57
467420.0,20061117.0,25.2,1.9,360.0,92.4,16.1
467420.0,20061118.0,26.3,1.5,20.0,70.6,14.68
467420.0,20061119.0,26.0,2.9,10.0,82.6,14.3
467420.0,20061120.0,24.7,2.6,10.0,20.2,8.81
467420.0,20061121.0,25.1,1.7,350.0,68.1,14.59
467420.0,20061122.0,25.1,2.0,360.0,50.6,12.08
467420.0,20061123.0,24.4,2.9,350.0,78.4,15.18
467420.0,20061124.0,24.0,1.7,360.0,53.5,11.48
467420.0,20061125.0,24.2,2.1,10.0,90.5,14.97
467420.0,20061126.0,25.5,2.3,210.0,68.4,12.83
467420.0,20061127.0,24.8,2.3,10.0,93.5,15.86
467420.0,20061128.0,22.7,3.0,10.0,20.4,9.29
467420.0,20061129.0,23.5,3.1,10.0,80.7,14.08
467420.0,20061130.0,22.2,4.5,10.0,78.0,13.46
467420.0,20061201.0,21.5,4.6,350.0,87.3,15.31
467420.0,20061202.0,21.0,3.9,350.0,82.8,14.8
467420.0,20061203.0,19.3,3.2,10.0,6.5,4.99
467420.0,20061204.0,20.8,2.7,10.0,82.9,14.88
467420.0,20061205.0,21.6,4.3,10.0,85.7,15.42
467420.0,20061206.0,22.1,2.6,10.0,92.3,15.09
467420.0,20061207.0,23.0,2.1,350.0,88.6,14.46
467420.0,20061208.0,23.4,1.7,360.0,67.2,12.27
467420.0,20061209.0,22.2,3.1,10.0,65.4,12.15
467420.0,20061210.0,20.4,3.5,360.0,68.2,11.45
467420.0,20061211.0,21.0,2.8,10.0,58.0,11.18
467420.0,20061212.0,23.0,3.3,10.0,35.5,10.31
467420.0,20061213.0,23.6,2.4,360.0,8.4,7.41
467420.0,20061214.0,20.6,4.3,10.0,1.9,4.55
467420.0,20061215.0,19.5,4.2,10.0,2.8,4.2
467420.0,20061216.0,16.1,7.2,10.0,3.7,3.41
467420.0,20061217.0,15.1,5.9,10.0,45.0,10.22
467420.0,20061218.0,15.5,2.0,10.0,84.3,14.14
467420.0,20061219.0,18.0,2.4,350.0,54.3,12.32
467420.0,20061220.0,19.0,3.9,360.0,63.7,13.44
467420.0,20061221.0,18.9,4.8,10.0,39.3,10.28
467420.0,20061222.0,17.9,4.0,10.0,92.7,15.22
467420.0,20061223.0,18.6,1.4,10.0,93.7,15.02
467420.0,20061224.0,19.2,2.2,10.0,58.1,12.21
467420.0,20061225.0,17.9,5.1,10.0,90.8,15.02
467420.0,20061226.0,17.6,3.3,360.0,91.8,15.28
467420.0,20061227.0,18.6,3.1,10.0,90.8,15.26
467420.0,20061228.0,17.3,5.5,10.0,20.6,7.15
467420.0,20061229.0,16.5,3.2,10.0,73.9,13.64
467420.0,20061230.0,17.2,1.2,30.0,0.0,3.46
467420.0,20061231.0,18.6,2.3,10.0,0.0,4.5
467420.0,20070101.0,19.8,3.2,10.0,73.8,13.39
467420.0,20070102.0,20.9,2.2,360.0,39.2,10.7
467420.0,20070103.0,21.2,3.8,10.0,35.5,10.1
467420.0,20070104.0,19.5,4.7,10.0,42.0,11.55
467420.0,20070105.0,18.6,4.0,360.0,59.7,12.6
467420.0,20070106.0,16.9,6.0,10.0,62.4,13.2
